,filename,alpha,beta,B,E
73,../data/rcsb/pdb_files/pdb5iha.ent,0.3927392739273927,0.14851485148514854,0.009900990099009901,0.13861386138613863
74,../data/rcsb/pdb_files/pdb3s3h.ent,0.29842931937172773,0.20767888307155324,0.0017452006980802793,0.20593368237347295
75,../data/rcsb/pdb_files/pdb5ne6.ent,0.26742301458670986,0.3014586709886548,0.01620745542949757,0.2852512155591572
76,../data/rcsb/pdb_files/pdb5evj.ent,0.2372322899505766,0.2685337726523888,0.013179571663920923,0.2553542009884679
77,../data/rcsb/pdb_files/pdb1u2l.ent,0.4035947712418301,0.08169934640522876,0.013071895424836602,0.06862745098039216
78,../data/rcsb/pdb_files/pdb4yo7.ent,0.4425087108013937,0.20209059233449478,0.006968641114982578,0.1951219512195122
79,../data/rcsb/pdb_files/pdb3hhg.ent,0.3874256584536958,0.20475785896346643,0.011045029736618521,0.1937128292268479
80,../data/rcsb/pdb_files/pdb7mrq.ent,0.013468013468013467,0.49158249158249157,0.0,0.49158249158249157
81,../data/rcsb/pdb_files/pdb1q6n.ent,0.33391003460207613,0.21972318339100344,0.010380622837370242,0.2093425605536332
82,../data/rcsb/pdb_files/pdb4kt8.ent,0.4463667820069204,0.14186851211072665,0.0,0.14186851211072665
83,../data/rcsb/pdb_files/pdb6x3b.ent,0.38879456706281834,0.1799660441426146,0.01697792869269949,0.16298811544991512
84,../data/rcsb/pdb_files/pdb5h61.ent,0.36271186440677966,0.2271186440677966,0.010169491525423728,0.21694915254237288
85,../data/rcsb/pdb_files/pdb7fhu.ent,0.6009771986970684,0.026058631921824105,0.013029315960912053,0.013029315960912053
86,../data/rcsb/pdb_files/pdb2hvo.ent,0.33015873015873015,0.1492063492063492,0.031746031746031744,0.11746031746031746
87,../data/rcsb/pdb_files/pdb6m7f.ent,0.659942363112392,0.0,0.0,0.0
88,../data/rcsb/pdb_files/pdb3pb9.ent,0.32038834951456313,0.1650485436893204,0.012944983818770227,0.15210355987055016
89,../data/rcsb/pdb_files/pdb4nus.ent,0.33222591362126247,0.17275747508305647,0.006644518272425249,0.16611295681063123
90,../data/rcsb/pdb_files/pdb4ry8.ent,0.4670846394984326,0.19122257053291536,0.0,0.19122257053291536
91,../data/rcsb/pdb_files/pdb2cpo.ent,0.34782608695652173,0.05016722408026755,0.016722408026755852,0.033444816053511704
92,../data/rcsb/pdb_files/pdb5kvt.ent,0.34146341463414637,0.18466898954703834,0.010452961672473868,0.17421602787456447
93,../data/rcsb/pdb_files/pdb3tmb.ent,0.5152,0.08,0.0128,0.0672
94,../data/rcsb/pdb_files/pdb6ikz.ent,0.30782608695652175,0.22434782608695653,0.0034782608695652175,0.22086956521739132
95,../data/rcsb/pdb_files/pdb3q2q.ent,0.7388535031847133,0.0,0.0,0.0
96,../data/rcsb/pdb_files/pdb6rvm.ent,0.3976510067114094,0.2424496644295302,0.0,0.2424496644295302
97,../data/rcsb/pdb_files/pdb2c6l.ent,0.3161512027491409,0.16494845360824742,0.010309278350515464,0.15463917525773196
98,../data/rcsb/pdb_files/pdb7e6z.ent,0.5844594594594594,0.04054054054054054,0.006756756756756757,0.033783783783783786
99,../data/rcsb/pdb_files/pdb3mtf.ent,0.30134680134680136,0.22727272727272727,0.026936026936026935,0.20033670033670034
100,../data/rcsb/pdb_files/pdb3hav.ent,0.3899657924743444,0.14709236031927023,0.009122006841505131,0.1379703534777651
101,../data/rcsb/pdb_files/pdb5mha.ent,0.29545454545454547,0.16883116883116883,0.00974025974025974,0.1590909090909091
102,../data/rcsb/pdb_files/pdb3er8.ent,0.3969986357435198,0.16780354706684855,0.0047748976807639835,0.16302864938608458
103,../data/rcsb/pdb_files/pdb2ivt.ent,0.3494809688581315,0.20761245674740483,0.010380622837370242,0.1972318339100346
104,../data/rcsb/pdb_files/pdb5v5t.ent,0.7122835943940643,0.00989282769991756,0.00989282769991756,0.0
105,../data/rcsb/pdb_files/pdb5ybm.ent,0.2235494880546075,0.2286689419795222,0.032423208191126277,0.1962457337883959
106,../data/rcsb/pdb_files/pdb1xd9.ent,0.3633217993079585,0.16608996539792387,0.006920415224913495,0.15916955017301038
107,../data/rcsb/pdb_files/pdb5o7g.ent,0.38064516129032255,0.15806451612903225,0.0,0.15806451612903225
108,../data/rcsb/pdb_files/pdb7e6m.ent,0.1939799331103679,0.28762541806020064,0.023411371237458192,0.26421404682274247
109,../data/rcsb/pdb_files/pdb4yer.ent,0.3238434163701068,0.29003558718861205,0.0071174377224199285,0.28291814946619215
110,../data/rcsb/pdb_files/pdb2ri5.ent,0.1305732484076433,0.2898089171974522,0.01592356687898089,0.27388535031847133
111,../data/rcsb/pdb_files/pdb5w4t.ent,0.025356576862123614,0.4643423137876387,0.001584786053882726,0.46275752773375595
112,../data/rcsb/pdb_files/pdb2pdq.ent,0.33015873015873015,0.1523809523809524,0.03492063492063492,0.11746031746031746
113,../data/rcsb/pdb_files/pdb5re8.ent,0.23026315789473684,0.2894736842105263,0.019736842105263157,0.26973684210526316
114,../data/rcsb/pdb_files/pdb1jaz.ent,0.27124183006535946,0.2173202614379085,0.013071895424836602,0.2042483660130719
115,../data/rcsb/pdb_files/pdb3gbv.ent,0.3993055555555556,0.2361111111111111,0.006944444444444444,0.22916666666666666
116,../data/rcsb/pdb_files/pdb7kkg.ent,0.44042316258351893,0.13697104677060135,0.0,0.13697104677060135
117,../data/rcsb/pdb_files/pdb3t0q.ent,0.29605263157894735,0.3092105263157895,0.006578947368421052,0.3026315789473684
118,../data/rcsb/pdb_files/pdb4llf.ent,0.036847946725860156,0.4621531631520533,0.004439511653718091,0.4577136514983352
119,../data/rcsb/pdb_files/pdb5nyv.ent,0.43265993265993263,0.16498316498316498,0.006734006734006734,0.15824915824915825
120,../data/rcsb/pdb_files/pdb7aws.ent,0.2262295081967213,0.2885245901639344,0.019672131147540985,0.26885245901639343
121,../data/rcsb/pdb_files/pdb3d0k.ent,0.3431034482758621,0.1724137931034483,0.013793103448275862,0.15862068965517243
122,../data/rcsb/pdb_files/pdb7oez.ent,0.3687707641196013,0.14950166112956811,0.0,0.14950166112956811
123,../data/rcsb/pdb_files/pdb7kls.ent,0.43855693348365277,0.1386696730552424,0.0,0.1386696730552424
124,../data/rcsb/pdb_files/pdb4r2j.ent,0.4280701754385965,0.2175438596491228,0.007017543859649123,0.21052631578947367
125,../data/rcsb/pdb_files/pdb5ay7.ent,0.3837753510140406,0.18252730109204368,0.0265210608424337,0.15600624024961
126,../data/rcsb/pdb_files/pdb6enk.ent,0.3187919463087248,0.19798657718120805,0.020134228187919462,0.17785234899328858
127,../data/rcsb/pdb_files/pdb7s3s.ent,0.22549019607843138,0.28431372549019607,0.0196078431372549,0.2647058823529412
128,../data/rcsb/pdb_files/pdb3p50.ent,0.31189710610932475,0.34212218649517684,0.0045016077170418,0.33762057877813506
129,../data/rcsb/pdb_files/pdb1ze1.ent,0.1804635761589404,0.33195364238410596,0.011589403973509934,0.320364238410596
130,../data/rcsb/pdb_files/pdb4z8n.ent,0.7800687285223368,0.030927835051546393,0.003436426116838488,0.027491408934707903
131,../data/rcsb/pdb_files/pdb4whx.ent,0.2690631808278867,0.289760348583878,0.0032679738562091504,0.28649237472766886
132,../data/rcsb/pdb_files/pdb6xhl.ent,0.22833333333333333,0.295,0.023333333333333334,0.27166666666666667
133,../data/rcsb/pdb_files/pdb6lkj.ent,0.3401360544217687,0.2074829931972789,0.013605442176870748,0.19387755102040816
134,../data/rcsb/pdb_files/pdb5t79.ent,0.38412698412698415,0.1492063492063492,0.012698412698412698,0.1365079365079365
135,../data/rcsb/pdb_files/pdb2o2j.ent,0.44849445324881143,0.16323296354992076,0.0,0.16323296354992076
136,../data/rcsb/pdb_files/pdb3w12.ent,0.061946902654867256,0.35929203539823007,0.021238938053097345,0.3380530973451327
137,../data/rcsb/pdb_files/pdb1e1x.ent,0.32068965517241377,0.16896551724137931,0.010344827586206896,0.15862068965517243
138,../data/rcsb/pdb_files/pdb7buy.ent,0.238562091503268,0.28431372549019607,0.0196078431372549,0.2647058823529412
139,../data/rcsb/pdb_files/pdb5nxk.ent,0.026058631921824105,0.5342019543973942,0.0054288816503800215,0.5287730727470141
140,../data/rcsb/pdb_files/pdb2v05.ent,0.0,0.44630872483221473,0.04697986577181208,0.39932885906040266
141,../data/rcsb/pdb_files/pdb4j6v.ent,0.3333333333333333,0.055846422338568937,0.034904013961605584,0.020942408376963352
142,../data/rcsb/pdb_files/pdb5j3o.ent,0.032362459546925564,0.34951456310679613,0.03559870550161812,0.313915857605178
143,../data/rcsb/pdb_files/pdb1uk2.ent,0.21688741721854304,0.2897350993377483,0.019867549668874173,0.26986754966887416
144,../data/rcsb/pdb_files/pdb4ek5.ent,0.3217993079584775,0.16262975778546712,0.010380622837370242,0.1522491349480969
145,../data/rcsb/pdb_files/pdb5fxr.ent,0.30333333333333334,0.17666666666666667,0.01,0.16666666666666666
146,../data/rcsb/pdb_files/pdb4nov.ent,0.013071895424836602,0.47385620915032683,0.026143790849673203,0.4477124183006536
147,../data/rcsb/pdb_files/pdb4etx.ent,0.39,0.18999999999999997,0.006666666666666667,0.18333333333333332
148,../data/rcsb/pdb_files/pdb5dis.ent,0.5263157894736842,0.09398496240601503,0.0026852846401718583,0.09129967776584318
149,../data/rcsb/pdb_files/pdb1ef1.ent,0.3893229166666667,0.19661458333333334,0.016927083333333332,0.1796875
150,../data/rcsb/pdb_files/pdb1t48.ent,0.3116438356164384,0.2123287671232877,0.017123287671232876,0.1952054794520548
151,../data/rcsb/pdb_files/pdb3atj.ent,0.4364820846905538,0.04560260586319218,0.026058631921824105,0.019543973941368076
152,../data/rcsb/pdb_files/pdb3ujg.ent,0.315702479338843,0.21322314049586777,0.013223140495867768,0.2
153,../data/rcsb/pdb_files/pdb4ili.ent,0.3384879725085911,0.17353951890034364,0.010309278350515464,0.16323024054982818
154,../data/rcsb/pdb_files/pdb6i1r.ent,0.7108239095315024,0.0,0.0,0.0
155,../data/rcsb/pdb_files/pdb7big.ent,0.0,0.5559440559440559,0.0,0.5559440559440559
156,../data/rcsb/pdb_files/pdb1ute.ent,0.20860927152317882,0.24172185430463575,0.0033112582781456954,0.23841059602649006
157,../data/rcsb/pdb_files/pdb6vh1.ent,0.20770519262981574,0.2814070351758794,0.02512562814070352,0.2562814070351759
158,../data/rcsb/pdb_files/pdb6tm3.ent,0.39100346020761245,0.2041522491349481,0.01384083044982699,0.1903114186851211
159,../data/rcsb/pdb_files/pdb5j0a.ent,0.31561461794019935,0.132890365448505,0.03322259136212625,0.09966777408637874
160,../data/rcsb/pdb_files/pdb6bwl.ent,0.3738019169329074,0.17252396166134185,0.012779552715654952,0.1597444089456869
161,../data/rcsb/pdb_files/pdb3wn0.ent,0.0,0.4470198675496689,0.019867549668874173,0.4271523178807947
162,../data/rcsb/pdb_files/pdb1qfy.ent,0.21890547263681592,0.29850746268656714,0.029850746268656716,0.26865671641791045
163,../data/rcsb/pdb_files/pdb3l21.ent,0.5067720090293454,0.13261851015801354,0.006772009029345372,0.12584650112866816
164,../data/rcsb/pdb_files/pdb5fwv.ent,0.034013605442176874,0.3469387755102041,0.02040816326530612,0.32653061224489793
165,../data/rcsb/pdb_files/pdb6ckg.ent,0.4072164948453608,0.18900343642611683,0.006872852233676976,0.18213058419243985
166,../data/rcsb/pdb_files/pdb1aeu.ent,0.4639175257731959,0.07560137457044673,0.020618556701030927,0.054982817869415807
167,../data/rcsb/pdb_files/pdb1yvj.ent,0.36551724137931035,0.1793103448275862,0.010344827586206896,0.16896551724137931
168,../data/rcsb/pdb_files/pdb2rby.ent,0.4589041095890411,0.0821917808219178,0.0136986301369863,0.0684931506849315
169,../data/rcsb/pdb_files/pdb5b46.ent,0.35129310344827586,0.2122844827586207,0.009698275862068966,0.2025862068965517
170,../data/rcsb/pdb_files/pdb6byb.ent,0.13870967741935483,0.29354838709677417,0.016129032258064516,0.27741935483870966
171,../data/rcsb/pdb_files/pdb1tm2.ent,0.3885350318471338,0.20382165605095542,0.0031847133757961785,0.20063694267515925
172,../data/rcsb/pdb_files/pdb1t6c.ent,0.45098039215686275,0.24509803921568626,0.0,0.24509803921568626
173,../data/rcsb/pdb_files/pdb2d0c.ent,0.42207792207792205,0.17857142857142858,0.012987012987012988,0.16558441558441558
174,../data/rcsb/pdb_files/pdb2hc1.ent,0.3194444444444444,0.19444444444444445,0.0,0.19444444444444445
175,../data/rcsb/pdb_files/pdb4n6k.ent,0.4405144694533762,0.21221864951768488,0.003215434083601286,0.2090032154340836
176,../data/rcsb/pdb_files/pdb6mob.ent,0.3137254901960784,0.17973856209150327,0.006535947712418301,0.17320261437908496
177,../data/rcsb/pdb_files/pdb3zdu.ent,0.4175084175084175,0.15151515151515152,0.010101010101010102,0.1414141414141414
178,../data/rcsb/pdb_files/pdb2qcy.ent,0.20915032679738563,0.28431372549019607,0.0196078431372549,0.2647058823529412
179,../data/rcsb/pdb_files/pdb7a40.ent,0.2659235668789809,0.30254777070063693,0.014331210191082803,0.28821656050955413
180,../data/rcsb/pdb_files/pdb3kvy.ent,0.33104631217838765,0.2641509433962264,0.017152658662092625,0.2469982847341338
181,../data/rcsb/pdb_files/pdb6tq9.ent,0.7260726072607261,0.0297029702970297,0.0,0.0297029702970297
182,../data/rcsb/pdb_files/pdb2isf.ent,0.32802547770700635,0.14968152866242038,0.03184713375796178,0.1178343949044586
183,../data/rcsb/pdb_files/pdb5edi.ent,0.6215360253365004,0.0,0.0,0.0
184,../data/rcsb/pdb_files/pdb6lei.ent,0.23731587561374795,0.2765957446808511,0.011456628477905073,0.265139116202946
185,../data/rcsb/pdb_files/pdb6et2.ent,0.23812339838359944,0.2692686773112557,0.01616400551941652,0.25310467179183915
186,../data/rcsb/pdb_files/pdb3qbu.ent,0.40344827586206894,0.15862068965517243,0.013793103448275862,0.14482758620689656
187,../data/rcsb/pdb_files/pdb1s5v.ent,0.4400684931506849,0.13356164383561644,0.00684931506849315,0.1267123287671233
188,../data/rcsb/pdb_files/pdb6eoz.ent,0.19444444444444445,0.20833333333333334,0.03125,0.17708333333333334
189,../data/rcsb/pdb_files/pdb3hxd.ent,0.615506329113924,0.02689873417721519,0.02689873417721519,0.0
190,../data/rcsb/pdb_files/pdb5olh.ent,0.7692307692307693,0.015384615384615385,0.0,0.015384615384615385
191,../data/rcsb/pdb_files/pdb2pdy.ent,0.33015873015873015,0.1492063492063492,0.0380952380952381,0.1111111111111111
192,../data/rcsb/pdb_files/pdb3m29.ent,0.46048109965635736,0.07560137457044674,0.013745704467353952,0.061855670103092786
193,../data/rcsb/pdb_files/pdb3bd0.ent,0.36006825938566556,0.21843003412969283,0.017064846416382253,0.20136518771331058
194,../data/rcsb/pdb_files/pdb7c2q.ent,0.2202797202797203,0.3076923076923077,0.02097902097902098,0.2867132867132867
195,../data/rcsb/pdb_files/pdb2uzl.ent,0.445750452079566,0.09132007233273055,0.0018083182640144665,0.08951175406871609
196,../data/rcsb/pdb_files/pdb1yb4.ent,0.5189003436426117,0.14604810996563575,0.012027491408934709,0.13402061855670103
197,../data/rcsb/pdb_files/pdb7c47.ent,0.4033898305084746,0.12203389830508474,0.013559322033898305,0.10847457627118644
198,../data/rcsb/pdb_files/pdb3wfi.ent,0.42375601926163725,0.18940609951845908,0.0,0.18940609951845908
199,../data/rcsb/pdb_files/pdb5viq.ent,0.27364864864864863,0.2804054054054054,0.016891891891891893,0.2635135135135135
200,../data/rcsb/pdb_files/pdb1edd.ent,0.33225806451612905,0.14193548387096774,0.0,0.14193548387096774
201,../data/rcsb/pdb_files/pdb3r9h.ent,0.272108843537415,0.1598639455782313,0.003401360544217687,0.1564625850340136
202,../data/rcsb/pdb_files/pdb3sn8.ent,0.2222222222222222,0.28104575163398693,0.0196078431372549,0.26143790849673204
203,../data/rcsb/pdb_files/pdb1fdv.ent,0.47767857142857145,0.14910714285714285,0.008928571428571428,0.14017857142857143
204,../data/rcsb/pdb_files/pdb5x28.ent,0.32903225806451614,0.17419354838709677,0.025806451612903226,0.14838709677419354
205,../data/rcsb/pdb_files/pdb5y8m.ent,0.49653979238754326,0.1453287197231834,0.006920415224913495,0.1384083044982699
206,../data/rcsb/pdb_files/pdb2rj8.ent,0.2517482517482518,0.19230769230769232,0.024475524475524476,0.16783216783216784
207,../data/rcsb/pdb_files/pdb2q8m.ent,0.27741935483870966,0.24838709677419354,0.01935483870967742,0.22903225806451613
208,../data/rcsb/pdb_files/pdb2h2w.ent,0.2673611111111111,0.25,0.010416666666666666,0.23958333333333334
209,../data/rcsb/pdb_files/pdb3fst.ent,0.49575757575757573,0.14666666666666667,0.0,0.14666666666666667
210,../data/rcsb/pdb_files/pdb7skq.ent,0.22042139384116693,0.37115072933549437,0.006482982171799027,0.3646677471636953
211,../data/rcsb/pdb_files/pdb2vaw.ent,0.4126984126984127,0.22222222222222224,0.006349206349206349,0.21587301587301588
212,../data/rcsb/pdb_files/pdb3o2t.ent,0.6546052631578947,0.0,0.0,0.0
213,../data/rcsb/pdb_files/pdb2qxw.ent,0.3450479233226837,0.1501597444089457,0.03194888178913738,0.1182108626198083
214,../data/rcsb/pdb_files/pdb5lrm.ent,0.1891025641025641,0.18269230769230768,0.016025641025641024,0.16666666666666666
215,../data/rcsb/pdb_files/pdb2iq0.ent,0.32802547770700635,0.14968152866242038,0.03184713375796178,0.1178343949044586
216,../data/rcsb/pdb_files/pdb3rqu.ent,0.2553745928338762,0.3188925081433225,0.006514657980456026,0.31237785016286646
217,../data/rcsb/pdb_files/pdb7dv6.ent,0.3092105263157895,0.1842105263157895,0.019736842105263157,0.16447368421052633
218,../data/rcsb/pdb_files/pdb5prn.ent,0.01384083044982699,0.5536332179930796,0.010380622837370242,0.5432525951557093
219,../data/rcsb/pdb_files/pdb3nj8.ent,0.34557595993322204,0.15525876460767946,0.01001669449081803,0.14524207011686144
220,../data/rcsb/pdb_files/pdb5vxc.ent,0.4485049833887043,0.15946843853820597,0.0,0.15946843853820597
221,../data/rcsb/pdb_files/pdb5ioh.ent,0.29275808936825887,0.18952234206471494,0.01386748844375963,0.17565485362095531
222,../data/rcsb/pdb_files/pdb6t6d.ent,0.3012152777777778,0.20572916666666666,0.022569444444444444,0.1831597222222222
223,../data/rcsb/pdb_files/pdb2x4l.ent,0.3053691275167785,0.2046979865771812,0.010067114093959731,0.19463087248322147
224,../data/rcsb/pdb_files/pdb2azr.ent,0.3333333333333333,0.21885521885521886,0.006734006734006734,0.21212121212121213
225,../data/rcsb/pdb_files/pdb5hwy.ent,0.7666666666666667,0.02,0.02,0.0
226,../data/rcsb/pdb_files/pdb1gr1.ent,0.25084745762711863,0.2847457627118644,0.02711864406779661,0.2576271186440678
227,../data/rcsb/pdb_files/pdb3rpo.ent,0.30952380952380953,0.163265306122449,0.01020408163265306,0.15306122448979592
